time,base_heading,base_posX,base_posY,ball_posX,ball_posY,armLX,armLY,armRX,armRY
1.3270,-0.5152,-1.9234,-0.0267,-0.8313,-0.6450,-1.6755,0.0357,-1.8357,-0.2271
1.3280,-0.5154,-1.9198,-0.0288,-0.8328,-0.6446,-1.6721,0.0338,-1.8317,-0.2290
1.3290,-0.5157,-1.9163,-0.0309,-0.8334,-0.6448,-1.6687,0.0320,-1.8278,-0.2309
1.3300,-0.5161,-1.9127,-0.0331,-0.8334,-0.6454,-1.6653,0.0301,-1.8238,-0.2328
1.3310,-0.5165,-1.9091,-0.0352,-0.8327,-0.6465,-1.6620,0.0282,-1.8199,-0.2347
1.3320,-0.5170,-1.9055,-0.0373,-0.8316,-0.6479,-1.6586,0.0263,-1.8160,-0.2366
1.3330,-0.5176,-1.9020,-0.0393,-0.8301,-0.6496,-1.6552,0.0245,-1.8121,-0.2384
1.3340,-0.5103,-1.8984,-0.0414,-0.8237,-0.6430,-1.6519,0.0226,-1.8082,-0.2403
1.3350,-0.5107,-1.8949,-0.0435,-0.8214,-0.6449,-1.6485,0.0207,-1.8043,-0.2422
1.3360,-0.5110,-1.8913,-0.0456,-0.8188,-0.6468,-1.6452,0.0189,-1.8004,-0.2440
1.3370,-0.5112,-1.8878,-0.0476,-0.8160,-0.6488,-1.6418,0.0170,-1.7965,-0.2459
1.3380,-0.5114,-1.8843,-0.0497,-0.8130,-0.6508,-1.6385,0.0151,-1.7927,-0.2477
1.3390,-0.5115,-1.8807,-0.0517,-0.8098,-0.6528,-1.6351,0.0133,-1.7888,-0.2495
1.3400,-0.5116,-1.8772,-0.0537,-0.8065,-0.6549,-1.6318,0.0114,-1.7850,-0.2514
1.3410,-0.5117,-1.8737,-0.0557,-0.8030,-0.6570,-1.6284,0.0095,-1.7812,-0.2532
1.3420,-0.5117,-1.8702,-0.0577,-0.7994,-0.6591,-1.6251,0.0077,-1.7774,-0.2550
1.3430,-0.5118,-1.8667,-0.0597,-0.7958,-0.6612,-1.6218,0.0058,-1.7736,-0.2568
1.3440,-0.5118,-1.8632,-0.0617,-0.7921,-0.6634,-1.6185,0.0039,-1.7698,-0.2586
1.3450,-0.5118,-1.8597,-0.0637,-0.7884,-0.6655,-1.6151,0.0021,-1.7660,-0.2605
1.3460,-0.5118,-1.8562,-0.0657,-0.7846,-0.6677,-1.6118,0.0002,-1.7622,-0.2623
1.3470,-0.5119,-1.8527,-0.0677,-0.7808,-0.6699,-1.6085,-0.0017,-1.7585,-0.2640
1.3480,-0.5119,-1.8492,-0.0696,-0.7769,-0.6721,-1.6052,-0.0035,-1.7547,-0.2658
1.3490,-0.5119,-1.8458,-0.0716,-0.7731,-0.6743,-1.6019,-0.0054,-1.7510,-0.2676
1.3500,-0.5081,-1.8423,-0.0735,-0.8281,-0.6383,-1.5986,-0.0072,-1.7473,-0.2694
1.3510,-0.5080,-1.8389,-0.0754,-0.8259,-0.6394,-1.5953,-0.0091,-1.7436,-0.2712
1.3520,-0.5079,-1.8354,-0.0774,-0.8246,-0.6400,-1.5921,-0.0109,-1.7399,-0.2730
1.3530,-0.5078,-1.8320,-0.0793,-0.8241,-0.6401,-1.5888,-0.0128,-1.7362,-0.2747
1.3540,-0.5115,-1.8286,-0.0812,-0.8798,-0.6138,-1.5855,-0.0146,-1.7326,-0.2765
1.3550,-0.5114,-1.8252,-0.0831,-0.8815,-0.6127,-1.5823,-0.0165,-1.7289,-0.2782
1.3560,-0.5114,-1.8218,-0.0850,-0.8843,-0.6111,-1.5790,-0.0183,-1.7253,-0.2800
1.3570,-0.5114,-1.8184,-0.0869,-0.8880,-0.6090,-1.5758,-0.0201,-1.7217,-0.2817
1.3580,-0.5114,-1.8150,-0.0887,-0.8924,-0.6065,-1.5725,-0.0219,-1.7181,-0.2835
1.3590,-0.5115,-1.8116,-0.0906,-0.8974,-0.6038,-1.5693,-0.0238,-1.7145,-0.2852
1.3600,-0.5116,-1.8083,-0.0924,-0.9028,-0.6008,-1.5661,-0.0256,-1.7109,-0.2869
1.3610,-0.5078,-1.8049,-0.0943,-0.8588,-0.6208,-1.5629,-0.0274,-1.7073,-0.2887
1.3620,-0.5118,-1.8016,-0.0961,-0.8143,-0.6507,-1.5597,-0.0292,-1.7038,-0.2904
1.3630,-0.5119,-1.7983,-0.0979,-0.8184,-0.6484,-1.5565,-0.0310,-1.7003,-0.2921
1.3640,-0.5121,-1.7949,-0.0997,-0.8213,-0.6470,-1.5533,-0.0328,-1.6968,-0.2938
1.3650,-0.5122,-1.7916,-0.1015,-0.8230,-0.6462,-1.5502,-0.0347,-1.6932,-0.2955
1.3660,-0.5125,-1.7883,-0.1033,-0.8240,-0.6459,-1.5470,-0.0365,-1.6898,-0.2972
1.3670,-0.5127,-1.7851,-0.1051,-0.8241,-0.6460,-1.5438,-0.0383,-1.6863,-0.2989
1.3680,-0.5130,-1.7818,-0.1069,-0.8237,-0.6465,-1.5407,-0.0400,-1.6828,-0.3006
1.3690,-0.5132,-1.7785,-0.1087,-0.8228,-0.6473,-1.5376,-0.0418,-1.6794,-0.3022
1.3700,-0.5136,-1.7753,-0.1104,-0.8215,-0.6484,-1.5344,-0.0436,-1.6760,-0.3039
1.3710,-0.5139,-1.7720,-0.1122,-0.8198,-0.6497,-1.5313,-0.0454,-1.6725,-0.3056
1.3720,-0.5142,-1.7688,-0.1139,-0.8178,-0.6512,-1.5282,-0.0472,-1.6691,-0.3072
1.3730,-0.5146,-1.7655,-0.1157,-0.8156,-0.6528,-1.5251,-0.0490,-1.6657,-0.3089
1.3740,-0.5111,-1.7623,-0.1174,-0.8594,-0.6237,-1.5220,-0.0507,-1.6624,-0.3105
1.3750,-0.5114,-1.7591,-0.1191,-0.8581,-0.6247,-1.5190,-0.0525,-1.6590,-0.3122
1.3760,-0.5116,-1.7559,-0.1209,-0.8574,-0.6254,-1.5159,-0.0543,-1.6557,-0.3138
1.3770,-0.5118,-1.7528,-0.1226,-0.8571,-0.6257,-1.5128,-0.0560,-1.6524,-0.3155
1.3780,-0.5120,-1.7496,-0.1243,-0.8572,-0.6257,-1.5098,-0.0578,-1.6490,-0.3171
1.3790,-0.5082,-1.7464,-0.1260,-0.8086,-0.6483,-1.5067,-0.0595,-1.6457,-0.3187
1.3800,-0.5082,-1.7433,-0.1276,-0.8081,-0.6485,-1.5037,-0.0613,-1.6425,-0.3203
1.3810,-0.5081,-1.7402,-0.1293,-0.8071,-0.6489,-1.5007,-0.0630,-1.6392,-0.3219
1.3820,-0.5080,-1.7371,-0.1310,-0.8057,-0.6495,-1.4977,-0.0648,-1.6359,-0.3235
1.3830,-0.5078,-1.7339,-0.1326,-0.8038,-0.6503,-1.4947,-0.0665,-1.6327,-0.3252
1.3840,-0.5076,-1.7308,-0.1343,-0.8016,-0.6512,-1.4917,-0.0682,-1.6295,-0.3267
1.3850,-0.5113,-1.7278,-0.1359,-0.8473,-0.6300,-1.4887,-0.0700,-1.6263,-0.3283
1.3860,-0.5112,-1.7247,-0.1376,-0.8460,-0.6304,-1.4858,-0.0717,-1.6231,-0.3299
1.3870,-0.5111,-1.7216,-0.1392,-0.8452,-0.6306,-1.4828,-0.0734,-1.6199,-0.3315
1.3880,-0.5110,-1.7186,-0.1408,-0.8449,-0.6306,-1.4799,-0.0751,-1.6168,-0.3331
1.3890,-0.5110,-1.7155,-0.1424,-0.8450,-0.6305,-1.4770,-0.0768,-1.6136,-0.3346
1.3900,-0.5149,-1.7125,-0.1440,-0.8029,-0.6587,-1.4740,-0.0785,-1.6105,-0.3362
1.3910,-0.5150,-1.7095,-0.1456,-0.8025,-0.6589,-1.4711,-0.0802,-1.6074,-0.3378
1.3920,-0.5152,-1.7065,-0.1472,-0.8017,-0.6595,-1.4682,-0.0819,-1.6043,-0.3393
1.3930,-0.5155,-1.7035,-0.1488,-0.8006,-0.6604,-1.4654,-0.0836,-1.6012,-0.3409
1.3940,-0.5159,-1.7005,-0.1503,-0.7991,-0.6616,-1.4625,-0.0853,-1.5981,-0.3424
1.3950,-0.5124,-1.6976,-0.1519,-0.8390,-0.6349,-1.4596,-0.0870,-1.5951,-0.3439
1.3960,-0.5128,-1.6946,-0.1535,-0.8382,-0.6357,-1.4568,-0.0886,-1.5920,-0.3455
1.3970,-0.5131,-1.6917,-0.1550,-0.8378,-0.6361,-1.4539,-0.0903,-1.5890,-0.3470
1.3980,-0.5134,-1.6888,-0.1566,-0.8378,-0.6364,-1.4511,-0.0920,-1.5860,-0.3485
1.3990,-0.5138,-1.6859,-0.1581,-0.8382,-0.6365,-1.4483,-0.0936,-1.5830,-0.3500
1.4000,-0.5141,-1.6829,-0.1596,-0.8387,-0.6364,-1.4455,-0.0953,-1.5800,-0.3515
1.4010,-0.5144,-1.6801,-0.1611,-0.8395,-0.6361,-1.4427,-0.0969,-1.5771,-0.3531
1.4020,-0.5107,-1.6772,-0.1626,-0.7969,-0.6559,-1.4399,-0.0986,-1.5741,-0.3546
1.4030,-0.5109,-1.6743,-0.1642,-0.7970,-0.6559,-1.4371,-0.1002,-1.5712,-0.3560
1.4040,-0.5110,-1.6715,-0.1657,-0.7965,-0.6562,-1.4344,-0.1019,-1.5683,-0.3575
1.4050,-0.5111,-1.6686,-0.1671,-0.7956,-0.6567,-1.4316,-0.1035,-1.5654,-0.3590
1.4060,-0.5111,-1.6658,-0.1686,-0.7942,-0.6574,-1.4289,-0.1051,-1.5625,-0.3605
1.4070,-0.5111,-1.6630,-0.1701,-0.7926,-0.6582,-1.4262,-0.1067,-1.5596,-0.3620
1.4080,-0.5150,-1.6602,-0.1716,-0.8332,-0.6396,-1.4234,-0.1083,-1.5567,-0.3634
1.4090,-0.5151,-1.6574,-0.1730,-0.8323,-0.6401,-1.4207,-0.1100,-1.5539,-0.3649
1.4100,-0.5152,-1.6546,-0.1745,-0.8317,-0.6404,-1.4181,-0.1116,-1.5511,-0.3663
1.4110,-0.5153,-1.6519,-0.1759,-0.8316,-0.6405,-1.4154,-0.1132,-1.5483,-0.3678
1.4120,-0.5155,-1.6491,-0.1774,-0.8318,-0.6405,-1.4127,-0.1148,-1.5455,-0.3692
1.4130,2.6595,-1.6464,-0.1788,-0.8662,-0.6171,-1.4101,-0.1163,-1.5427,-0.3707
1.4140,2.6646,-1.6437,-0.1802,-0.8662,-0.6171,-1.4075,-0.1171,-1.5393,-0.3719
1.4150,2.6700,-1.6410,-0.1816,-0.8662,-0.6171,-1.4047,-0.1183,-1.5362,-0.3735
1.4160,2.6761,-1.6383,-0.1830,-0.8662,-0.6171,-1.4020,-0.1195,-1.5331,-0.3756
1.4170,2.6827,-1.6357,-0.1843,-0.8662,-0.6171,-1.3994,-0.1206,-1.5298,-0.3781
1.4180,2.6898,-1.6330,-0.1856,-0.8662,-0.6171,-1.3969,-0.1217,-1.5262,-0.3809
1.4190,2.6976,-1.6304,-0.1869,-0.8662,-0.6171,-1.3946,-0.1227,-1.5225,-0.3841
1.4200,2.7058,-1.6277,-0.1881,-0.8662,-0.6171,-1.3924,-0.1236,-1.5187,-0.3875
1.4210,2.7146,-1.6251,-0.1894,-0.8662,-0.6171,-1.3903,-0.1244,-1.5146,-0.3912
1.4220,2.7239,-1.6225,-0.1906,-0.8662,-0.6171,-1.3884,-0.1252,-1.5104,-0.3951
1.4230,2.7337,-1.6198,-0.1917,-0.8662,-0.6171,-1.3865,-0.1258,-1.5060,-0.3991
1.4240,2.7440,-1.6172,-0.1929,-0.8662,-0.6171,-1.3847,-0.1263,-1.5015,-0.4034
1.4250,2.7546,-1.6145,-0.1940,-0.8662,-0.6171,-1.3831,-0.1267,-1.4968,-0.4078
1.4260,2.7657,-1.6118,-0.1951,-0.8662,-0.6171,-1.3815,-0.1270,-1.4920,-0.4123
1.4270,2.7770,-1.6092,-0.1961,-0.8662,-0.6171,-1.3800,-0.1272,-1.4870,-0.4170
1.4280,2.7887,-1.6065,-0.1972,-0.8662,-0.6171,-1.3786,-0.1273,-1.4820,-0.4217
1.4290,2.8006,-1.6039,-0.1981,-0.8662,-0.6171,-1.3773,-0.1272,-1.4767,-0.4266
1.4300,2.8128,-1.6012,-0.1991,-0.8662,-0.6171,-1.3761,-0.1271,-1.4714,-0.4314
1.4310,2.8252,-1.5985,-0.2000,-0.8662,-0.6171,-1.3750,-0.1268,-1.4660,-0.4363
1.4320,2.8379,-1.5959,-0.2009,-0.8662,-0.6171,-1.3739,-0.1264,-1.4604,-0.4413
1.4330,2.8508,-1.5933,-0.2017,-0.8662,-0.6171,-1.3729,-0.1259,-1.4547,-0.4462
1.4340,2.8639,-1.5906,-0.2025,-0.8662,-0.6171,-1.3719,-0.1253,-1.4490,-0.4512
1.4350,2.8772,-1.5880,-0.2032,-0.8662,-0.6171,-1.3710,-0.1245,-1.4431,-0.4561
1.4360,2.8907,-1.5854,-0.2039,-0.8662,-0.6171,-1.3702,-0.1237,-1.4371,-0.4609
1.4370,2.9045,-1.5828,-0.2046,-0.8662,-0.6171,-1.3695,-0.1227,-1.4310,-0.4658
1.4380,2.9184,-1.5802,-0.2052,-0.8662,-0.6171,-1.3687,-0.1217,-1.4248,-0.4705
1.4390,2.9325,-1.5776,-0.2058,-0.8662,-0.6171,-1.3681,-0.1205,-1.4185,-0.4753
1.4400,2.9468,-1.5750,-0.2064,-0.8662,-0.6171,-1.3675,-0.1192,-1.4121,-0.4799
1.4410,2.9612,-1.5724,-0.2069,-0.8662,-0.6171,-1.3669,-0.1178,-1.4057,-0.4844
1.4420,2.9759,-1.5699,-0.2073,-0.8662,-0.6171,-1.3664,-0.1163,-1.3991,-0.4889
1.4430,2.9907,-1.5673,-0.2078,-0.8662,-0.6171,-1.3660,-0.1147,-1.3925,-0.4933
1.4440,3.0056,-1.5648,-0.2081,-0.8662,-0.6171,-1.3656,-0.1130,-1.3857,-0.4975
1.4450,3.0207,-1.5623,-0.2085,-0.8662,-0.6171,-1.3652,-0.1112,-1.3789,-0.5017
1.4460,3.0359,-1.5598,-0.2088,-0.8662,-0.6171,-1.3649,-0.1094,-1.3720,-0.5057
1.4470,3.0513,-1.5573,-0.2091,-0.8662,-0.6171,-1.3647,-0.1074,-1.3650,-0.5096
1.4480,3.0668,-1.5549,-0.2093,-0.8662,-0.6171,-1.3646,-0.1053,-1.3580,-0.5134
1.4490,3.0825,-1.5525,-0.2095,-0.8662,-0.6171,-1.3645,-0.1032,-1.3508,-0.5170
1.4500,3.0983,-1.5501,-0.2096,-0.8662,-0.6171,-1.3644,-0.1009,-1.3436,-0.5205
1.4510,3.1142,-1.5477,-0.2097,-0.8662,-0.6171,-1.3645,-0.0986,-1.3363,-0.5239
1.4520,3.1302,-1.5454,-0.2098,-0.8662,-0.6171,-1.3646,-0.0962,-1.3290,-0.5271
1.4530,3.1464,-1.5430,-0.2098,-0.8662,-0.6171,-1.3648,-0.0938,-1.3215,-0.5302
1.4540,3.1627,-1.5408,-0.2098,-0.8662,-0.6171,-1.3650,-0.0912,-1.3140,-0.5331
1.4550,3.1790,-1.5385,-0.2097,-0.8662,-0.6171,-1.3654,-0.0886,-1.3065,-0.5358
1.4560,3.1955,-1.5363,-0.2096,-0.8662,-0.6171,-1.3658,-0.0859,-1.2988,-0.5384
1.4570,3.2122,-1.5341,-0.2095,-0.8662,-0.6171,-1.3663,-0.0832,-1.2912,-0.5408
1.4580,3.2289,-1.5319,-0.2094,-0.8662,-0.6171,-1.3669,-0.0804,-1.2834,-0.5430
1.4590,3.2457,-1.5298,-0.2092,-0.8662,-0.6171,-1.3676,-0.0775,-1.2756,-0.5451
1.4600,3.2626,-1.5278,-0.2090,-0.8662,-0.6171,-1.3684,-0.0746,-1.2678,-0.5470
1.4610,3.2796,-1.5257,-0.2087,-0.8662,-0.6171,-1.3693,-0.0717,-1.2599,-0.5487
1.4620,3.2968,-1.5237,-0.2085,-0.8662,-0.6171,-1.3703,-0.0687,-1.2519,-0.5503
1.4630,3.3140,-1.5218,-0.2081,-0.8662,-0.6171,-1.3714,-0.0656,-1.2439,-0.5517
1.4640,3.3313,-1.5198,-0.2078,-0.8662,-0.6171,-1.3726,-0.0626,-1.2359,-0.5528
1.4650,3.3487,-1.5180,-0.2074,-0.8662,-0.6171,-1.3739,-0.0595,-1.2278,-0.5538
1.4660,3.3662,-1.5161,-0.2071,-0.8662,-0.6171,-1.3753,-0.0563,-1.2196,-0.5547
1.4670,3.3837,-1.5143,-0.2067,-0.8662,-0.6171,-1.3769,-0.0532,-1.2115,-0.5553
1.4680,3.4014,-1.5126,-0.2062,-0.8662,-0.6171,-1.3785,-0.0500,-1.2033,-0.5557
1.4690,3.4191,-1.5109,-0.2058,-0.8662,-0.6171,-1.3803,-0.0468,-1.1951,-0.5559
1.4700,3.4370,-1.5092,-0.2053,-0.8662,-0.6171,-1.3822,-0.0437,-1.1868,-0.5560
1.4710,3.4549,-1.5076,-0.2048,-0.8662,-0.6171,-1.3843,-0.0405,-1.1786,-0.5559
1.4720,3.4729,-1.5061,-0.2043,-0.8662,-0.6171,-1.3865,-0.0373,-1.1703,-0.5555
1.4730,3.4909,-1.5046,-0.2038,-0.8662,-0.6171,-1.3888,-0.0341,-1.1620,-0.5550
1.4740,3.5091,-1.5031,-0.2033,-0.8662,-0.6171,-1.3912,-0.0309,-1.1537,-0.5542
1.4750,3.5271,-1.5017,-0.2027,-0.8662,-0.6171,-1.3938,-0.0278,-1.1454,-0.5533
1.4760,3.5451,-1.5003,-0.2022,-0.8662,-0.6171,-1.3965,-0.0247,-1.1372,-0.5523
1.4770,3.5630,-1.4991,-0.2016,-0.8662,-0.6171,-1.3994,-0.0217,-1.1292,-0.5511
1.4780,3.5806,-1.4979,-0.2011,-0.8662,-0.6171,-1.4025,-0.0187,-1.1214,-0.5497
1.4790,3.5980,-1.4969,-0.2006,-0.8662,-0.6171,-1.4057,-0.0158,-1.1139,-0.5483
1.4800,3.6153,-1.4960,-0.2002,-0.8662,-0.6171,-1.4092,-0.0129,-1.1068,-0.5468
1.4810,3.6322,-1.4952,-0.1998,-0.8662,-0.6171,-1.4128,-0.0101,-1.1000,-0.5452
1.4820,3.6489,-1.4945,-0.1994,-0.8662,-0.6171,-1.4166,-0.0074,-1.0936,-0.5436
1.4830,3.6653,-1.4940,-0.1991,-0.8662,-0.6171,-1.4207,-0.0049,-1.0876,-0.5420
1.4840,3.6815,-1.4937,-0.1989,-0.8662,-0.6171,-1.4250,-0.0024,-1.0821,-0.5404
1.4850,3.6974,-1.4935,-0.1988,-0.8662,-0.6171,-1.4295,-0.0000,-1.0771,-0.5389
1.4860,3.7130,-1.4935,-0.1988,-0.8662,-0.6171,-1.4342,0.0022,-1.0725,-0.5375
1.4870,3.7284,-1.4936,-0.1989,-0.8662,-0.6171,-1.4392,0.0042,-1.0684,-0.5361
1.4880,3.7435,-1.4938,-0.1991,-0.8662,-0.6171,-1.4443,0.0062,-1.0647,-0.5349
1.4890,3.7585,-1.4942,-0.1993,-0.8662,-0.6171,-1.4497,0.0079,-1.0614,-0.5338
1.4900,3.7733,-1.4948,-0.1997,-0.8662,-0.6171,-1.4553,0.0095,-1.0584,-0.5328
1.4910,3.7880,-1.4954,-0.2002,-0.8662,-0.6171,-1.4611,0.0109,-1.0558,-0.5319
1.4920,3.8026,-1.4962,-0.2008,-0.8662,-0.6171,-1.4671,0.0121,-1.0535,-0.5311
1.4930,3.8171,-1.4971,-0.2015,-0.8662,-0.6171,-1.4733,0.0132,-1.0514,-0.5305
1.4940,3.8316,-1.4981,-0.2023,-0.8662,-0.6171,-1.4797,0.0140,-1.0494,-0.5299
1.4950,3.8461,-1.4992,-0.2032,-0.8662,-0.6171,-1.4862,0.0146,-1.0476,-0.5295
1.4960,3.8607,-1.5003,-0.2041,-0.8662,-0.6171,-1.4929,0.0150,-1.0458,-0.5292
1.4970,3.8755,-1.5015,-0.2052,-0.8662,-0.6171,-1.4997,0.0152,-1.0440,-0.5290
1.4980,3.8903,-1.5028,-0.2063,-0.8662,-0.6171,-1.5066,0.0152,-1.0421,-0.5288
1.4990,3.9054,-1.5040,-0.2075,-0.8662,-0.6171,-1.5136,0.0150,-1.0401,-0.5286
1.5000,3.9206,-1.5053,-0.2087,-0.8662,-0.6171,-1.5208,0.0146,-1.0379,-0.5285
1.5010,3.9361,-1.5066,-0.2100,-0.8662,-0.6171,-1.5280,0.0139,-1.0355,-0.5284
1.5020,3.9518,-1.5079,-0.2113,-0.8662,-0.6171,-1.5352,0.0130,-1.0328,-0.5283
1.5030,3.9677,-1.5092,-0.2127,-0.8662,-0.6171,-1.5425,0.0119,-1.0299,-0.5282
1.5040,3.9838,-1.5105,-0.2141,-0.8662,-0.6171,-1.5498,0.0106,-1.0268,-0.5280
1.5050,4.0000,-1.5118,-0.2156,-0.8662,-0.6171,-1.5572,0.0091,-1.0235,-0.5277
1.5060,4.0164,-1.5131,-0.2170,-0.8662,-0.6171,-1.5646,0.0073,-1.0200,-0.5274
1.5070,4.0329,-1.5144,-0.2185,-0.8662,-0.6171,-1.5720,0.0053,-1.0163,-0.5270
1.5080,4.0496,-1.5156,-0.2201,-0.8662,-0.6171,-1.5795,0.0030,-1.0125,-0.5264
1.5090,4.0664,-1.5168,-0.2217,-0.8662,-0.6171,-1.5869,0.0005,-1.0085,-0.5258
1.5100,4.0833,-1.5181,-0.2233,-0.8662,-0.6171,-1.5943,-0.0022,-1.0044,-0.5250
1.5110,4.1003,-1.5193,-0.2249,-0.8662,-0.6171,-1.6018,-0.0052,-1.0002,-0.5240
1.5120,4.1175,-1.5204,-0.2266,-0.8662,-0.6171,-1.6092,-0.0083,-0.9959,-0.5229
1.5130,4.1348,-1.5216,-0.2283,-0.8662,-0.6171,-1.6166,-0.0118,-0.9915,-0.5217
1.5140,4.1521,-1.5228,-0.2301,-0.8662,-0.6171,-1.6240,-0.0155,-0.9870,-0.5203
1.5150,4.1696,-1.5239,-0.2319,-0.8662,-0.6171,-1.6314,-0.0194,-0.9825,-0.5188
1.5160,4.1872,-1.5250,-0.2338,-0.8662,-0.6171,-1.6387,-0.0235,-0.9778,-0.5171
1.5170,4.2049,-1.5261,-0.2356,-0.8662,-0.6171,-1.6460,-0.0279,-0.9732,-0.5152
1.5180,4.2227,-1.5272,-0.2376,-0.8662,-0.6171,-1.6532,-0.0325,-0.9684,-0.5131
1.5190,4.2405,-1.5282,-0.2395,-0.8662,-0.6171,-1.6604,-0.0374,-0.9636,-0.5108
1.5200,4.2585,-1.5292,-0.2415,-0.8662,-0.6171,-1.6675,-0.0426,-0.9588,-0.5084
1.5210,4.2765,-1.5302,-0.2435,-0.8662,-0.6171,-1.6746,-0.0479,-0.9539,-0.5058
1.5220,4.2947,-1.5312,-0.2456,-0.8662,-0.6171,-1.6815,-0.0535,-0.9490,-0.5030
1.5230,4.3129,-1.5321,-0.2477,-0.8662,-0.6171,-1.6884,-0.0594,-0.9441,-0.5000
1.5240,4.3312,-1.5330,-0.2499,-0.8662,-0.6171,-1.6952,-0.0655,-0.9391,-0.4968
1.5250,4.3495,-1.5339,-0.2521,-0.8662,-0.6171,-1.7019,-0.0718,-0.9342,-0.4935
1.5260,4.3581,-1.5348,-0.2544,-0.8662,-0.6171,-1.7072,-0.0775,-0.9307,-0.4936
1.5270,4.3777,-1.5356,-0.2567,-0.8662,-0.6171,-1.7146,-0.0854,-0.9244,-0.4865
1.5280,4.3963,-1.5364,-0.2590,-0.8662,-0.6171,-1.7211,-0.0926,-0.9195,-0.4820
1.5290,4.4048,-1.5372,-0.2614,-0.8662,-0.6171,-1.7262,-0.0987,-0.9161,-0.4816
1.5300,4.4243,-1.5380,-0.2639,-0.8662,-0.6171,-1.7331,-0.1073,-0.9102,-0.4739
1.5310,4.4429,-1.5388,-0.2664,-0.8662,-0.6171,-1.7393,-0.1151,-0.9055,-0.4689
1.5320,4.4613,-1.5394,-0.2689,-0.8662,-0.6171,-1.7452,-0.1229,-0.9010,-0.4643
1.5330,4.4799,-1.5401,-0.2714,-0.8662,-0.6171,-1.7509,-0.1310,-0.8966,-0.4596
1.5340,4.4985,-1.5407,-0.2740,-0.8662,-0.6171,-1.7564,-0.1393,-0.8922,-0.4547
1.5350,4.5171,-1.5413,-0.2766,-0.8662,-0.6171,-1.7617,-0.1478,-0.8878,-0.4497
1.5360,4.5263,-1.5418,-0.2793,-0.8662,-0.6171,-1.7659,-0.1553,-0.8844,-0.4485
1.5370,4.5460,-1.5423,-0.2821,-0.8662,-0.6171,-1.7714,-0.1655,-0.8792,-0.4397
1.5380,4.5649,-1.5428,-0.2848,-0.8662,-0.6171,-1.7763,-0.1749,-0.8749,-0.4335
1.5390,4.5837,-1.5432,-0.2876,-0.8662,-0.6171,-1.7808,-0.1843,-0.8708,-0.4277
1.5400,4.6025,-1.5436,-0.2904,-0.8662,-0.6171,-1.7851,-0.1938,-0.8668,-0.4219
1.5410,4.6120,-1.5439,-0.2933,-0.8662,-0.6171,-1.7885,-0.2022,-0.8635,-0.4200
1.5420,4.6317,-1.5442,-0.2963,-0.8662,-0.6171,-1.7927,-0.2135,-0.8590,-0.4104
1.5430,4.6508,-1.5444,-0.2992,-0.8662,-0.6171,-1.7965,-0.2238,-0.8552,-0.4035
1.5440,4.6602,-1.5446,-0.3023,-0.8662,-0.6171,-1.7993,-0.2327,-0.8522,-0.4011
1.5450,4.6799,-1.5448,-0.3053,-0.8662,-0.6171,-1.8027,-0.2445,-0.8482,-0.3911
1.5460,4.6990,-1.5449,-0.3084,-0.8662,-0.6171,-1.8057,-0.2554,-0.8448,-0.3838
1.5470,4.7180,-1.5449,-0.3115,-0.8662,-0.6171,-1.8083,-0.2662,-0.8415,-0.3769
1.5480,4.7371,-1.5449,-0.3146,-0.8662,-0.6171,-1.8106,-0.2771,-0.8384,-0.3701
1.5490,4.7563,-1.5448,-0.3177,-0.8662,-0.6171,-1.8126,-0.2882,-0.8353,-0.3632
1.5500,4.7755,-1.5447,-0.3209,-0.8662,-0.6171,-1.8143,-0.2995,-0.8322,-0.3561
1.5510,4.7856,-1.5445,-0.3241,-0.8662,-0.6171,-1.8155,-0.3093,-0.8294,-0.3530
1.5520,4.8056,-1.5442,-0.3274,-0.8662,-0.6171,-1.8166,-0.3221,-0.8264,-0.3422
1.5530,4.8250,-1.5439,-0.3307,-0.8662,-0.6171,-1.8174,-0.3341,-0.8238,-0.3339
1.5540,4.8444,-1.5436,-0.3340,-0.8662,-0.6171,-1.8178,-0.3458,-0.8213,-0.3262
1.5550,4.8638,-1.5431,-0.3374,-0.8662,-0.6171,-1.8179,-0.3577,-0.8189,-0.3185
1.5560,4.8833,-1.5426,-0.3407,-0.8662,-0.6171,-1.8177,-0.3696,-0.8166,-0.3108
1.5570,4.9029,-1.5420,-0.3441,-0.8662,-0.6171,-1.8170,-0.3816,-0.8143,-0.3028
1.5580,4.9136,-1.5414,-0.3475,-0.8662,-0.6171,-1.8163,-0.3921,-0.8119,-0.2989
1.5590,4.9337,-1.5406,-0.3510,-0.8662,-0.6171,-1.8148,-0.4056,-0.8102,-0.2873
1.5600,4.9535,-1.5399,-0.3544,-0.8662,-0.6171,-1.8131,-0.4181,-0.8086,-0.2782
1.5610,4.9732,-1.5390,-0.3579,-0.8662,-0.6171,-1.8111,-0.4304,-0.8071,-0.2697
1.5620,4.9930,-1.5381,-0.3614,-0.8662,-0.6171,-1.8088,-0.4426,-0.8056,-0.2613
1.5630,5.0128,-1.5371,-0.3649,-0.8662,-0.6171,-1.8060,-0.4549,-0.8043,-0.2528
1.5640,5.0327,-1.5360,-0.3684,-0.8662,-0.6171,-1.8029,-0.4672,-0.8031,-0.2441
1.5650,5.0527,-1.5348,-0.3719,-0.8662,-0.6171,-1.7993,-0.4795,-0.8020,-0.2354
