time,arm_x_y_error
1.487000,0.544772
1.488000,0.542541
1.489000,0.540313
1.490000,0.538086
1.491000,0.535862
1.492000,0.533639
1.493000,0.531419
1.494000,0.529202
1.495000,0.526986
1.496000,0.524773
1.497000,0.522563
1.498000,0.520354
1.499000,0.518149
1.500000,0.515945
1.501000,0.513745
1.502000,0.511547
1.503000,0.509351
1.504000,0.507159
1.505000,0.504969
1.506000,0.502782
1.507000,0.500597
1.508000,0.498416
1.509000,0.496237
1.510000,0.494062
1.511000,0.491889
1.512000,0.489719
1.513000,0.487553
1.514000,0.485390
1.515000,0.483229
1.516000,0.481072
1.517000,0.478918
1.518000,0.476768
1.519000,0.474620
1.520000,0.472476
1.521000,0.470336
1.522000,0.468198
1.523000,0.466065
1.524000,0.463934
1.525000,0.461808
1.526000,0.459685
1.527000,0.457565
1.528000,0.455449
1.529000,0.453337
1.530000,0.451228
1.531000,0.449123
1.532000,0.447022
1.533000,0.444925
1.534000,0.442831
1.535000,0.440742
1.536000,0.438656
1.537000,0.436575
1.538000,0.434497
1.539000,0.432423
1.540000,0.430354
1.541000,0.428288
1.542000,0.426226
1.543000,0.424169
1.544000,0.422116
1.545000,0.420067
1.546000,0.418022
1.547000,0.415982
1.548000,0.413946
1.549000,0.411914
1.550000,0.409887
1.551000,0.407863
1.552000,0.405845
1.553000,0.403831
1.554000,0.401821
1.555000,0.399816
1.556000,0.397815
1.557000,0.395819
1.558000,0.393827
1.559000,0.391841
1.560000,0.389858
1.561000,0.387881
1.562000,0.385908
1.563000,0.383940
1.564000,0.381976
1.565000,0.380018
1.566000,0.378064
1.567000,0.376115
1.568000,0.374171
1.569000,0.372232
1.570000,0.370298
1.571000,0.368368
1.572000,0.366444
1.573000,0.364524
1.574000,0.362610
1.575000,0.360701
1.576000,0.358796
1.577000,0.356897
1.578000,0.355003
1.579000,0.353114
1.580000,0.351230
1.581000,0.349351
1.582000,0.347478
1.583000,0.345609
1.584000,0.343746
1.585000,0.341889
1.586000,0.340036
1.587000,0.338189
1.588000,0.336347
1.589000,0.334510
1.590000,0.332679
1.591000,0.330853
1.592000,0.329032
1.593000,0.327217
1.594000,0.325408
1.595000,0.323603
1.596000,0.321805
1.597000,0.320011
1.598000,0.318224
1.599000,0.316441
1.600000,0.314665
1.601000,0.312893
1.602000,0.311128
1.603000,0.309368
1.604000,0.307613
1.605000,0.305864
1.606000,0.304121
1.607000,0.302383
1.608000,0.300651
1.609000,0.298925
1.610000,0.297204
1.611000,0.295490
1.612000,0.293780
1.613000,0.292077
1.614000,0.290379
1.615000,0.288687
1.616000,0.287001
1.617000,0.285320
1.618000,0.283646
1.619000,0.281977
1.620000,0.280314
1.621000,0.278656
1.622000,0.277005
1.623000,0.275359
1.624000,0.273719
1.625000,0.272086
1.626000,0.270458
1.627000,0.268835
1.628000,0.267219
1.629000,0.265609
1.630000,0.264004
1.631000,0.262406
1.632000,0.260813
1.633000,0.259226
1.634000,0.257645
1.635000,0.256070
1.636000,0.254502
1.637000,0.252939
1.638000,0.251382
1.639000,0.249831
1.640000,0.248285
1.641000,0.246746
1.642000,0.245213
1.643000,0.243686
1.644000,0.242165
1.645000,0.240650
1.646000,0.239141
1.647000,0.237638
1.648000,0.236141
1.649000,0.234650
1.650000,0.233165
1.651000,0.231685
1.652000,0.230213
1.653000,0.228746
1.654000,0.227285
1.655000,0.225830
1.656000,0.224381
1.657000,0.222938
1.658000,0.221501
1.659000,0.220070
1.660000,0.218646
1.661000,0.217227
1.662000,0.215815
1.663000,0.214408
1.664000,0.213007
1.665000,0.211613
1.666000,0.210225
1.667000,0.208842
1.668000,0.207466
1.669000,0.206096
1.670000,0.204731
1.671000,0.203373
1.672000,0.202021
1.673000,0.200675
1.674000,0.199335
1.675000,0.198001
1.676000,0.196673
1.677000,0.195351
1.678000,0.194035
1.679000,0.192725
1.680000,0.191421
1.681000,0.190123
1.682000,0.188831
1.683000,0.187545
1.684000,0.186265
1.685000,0.184991
1.686000,0.183723
1.687000,0.182462
1.688000,0.181206
1.689000,0.179956
1.690000,0.178712
1.691000,0.177474
1.692000,0.176242
1.693000,0.175016
1.694000,0.173796
1.695000,0.172582
1.696000,0.171373
1.697000,0.170171
1.698000,0.168975
1.699000,0.167784
1.700000,0.166600
1.701000,0.165421
1.702000,0.164249
1.703000,0.163082
1.704000,0.161921
1.705000,0.160766
1.706000,0.159617
1.707000,0.158474
1.708000,0.157336
1.709000,0.156205
1.710000,0.155079
1.711000,0.153959
1.712000,0.152845
1.713000,0.151737
1.714000,0.150634
1.715000,0.149538
1.716000,0.148447
1.717000,0.147361
1.718000,0.146282
1.719000,0.145208
1.720000,0.144141
1.721000,0.143078
1.722000,0.142022
1.723000,0.140971
1.724000,0.139926
1.725000,0.138887
1.726000,0.137853
1.727000,0.136825
1.728000,0.135803
1.729000,0.134786
1.730000,0.133775
1.731000,0.132770
1.732000,0.131770
1.733000,0.130776
1.734000,0.129787
1.735000,0.128804
1.736000,0.127826
1.737000,0.126855
1.738000,0.125888
1.739000,0.124927
1.740000,0.123972
1.741000,0.123022
1.742000,0.122077
1.743000,0.121138
1.744000,0.120205
1.745000,0.119277
1.746000,0.118354
1.747000,0.117437
1.748000,0.116525
1.749000,0.115619
1.750000,0.114717
1.751000,0.113822
1.752000,0.112931
1.753000,0.112046
1.754000,0.111167
1.755000,0.110292
1.756000,0.109423
1.757000,0.108559
1.758000,0.107700
1.759000,0.106847
1.760000,0.105999
1.761000,0.105156
1.762000,0.104318
1.763000,0.103486
1.764000,0.102658
1.765000,0.101836
1.766000,0.101019
1.767000,0.100207
1.768000,0.099400
1.769000,0.098598
1.770000,0.097801
1.771000,0.097010
1.772000,0.096223
1.773000,0.095441
1.774000,0.094665
1.775000,0.093893
1.776000,0.093126
1.777000,0.092365
1.778000,0.091608
1.779000,0.090856
1.780000,0.090109
1.781000,0.089367
1.782000,0.088630
1.783000,0.087898
1.784000,0.087170
1.785000,0.086447
1.786000,0.085730
1.787000,0.085016
1.788000,0.084308
1.789000,0.083605
1.790000,0.082906
1.791000,0.082212
1.792000,0.081522
1.793000,0.080838
1.794000,0.080158
1.795000,0.079482
1.796000,0.078812
1.797000,0.078146
1.798000,0.077484
1.799000,0.076827
1.800000,0.076175
1.801000,0.075527
1.802000,0.074884
1.803000,0.074245
1.804000,0.073611
1.805000,0.072981
1.806000,0.072356
1.807000,0.071735
1.808000,0.071118
1.809000,0.070506
1.810000,0.069898
1.811000,0.069295
1.812000,0.068696
1.813000,0.068101
1.814000,0.067511
1.815000,0.066925
1.816000,0.066343
1.817000,0.065766
1.818000,0.065193
1.819000,0.064624
1.820000,0.064059
1.821000,0.063498
1.822000,0.062942
1.823000,0.062389
1.824000,0.061841
1.825000,0.061297
1.826000,0.060757
1.827000,0.060221
1.828000,0.059690
1.829000,0.059162
1.830000,0.058638
1.831000,0.058118
1.832000,0.057602
1.833000,0.057091
1.834000,0.056583
1.835000,0.056079
1.836000,0.055579
1.837000,0.055083
1.838000,0.054591
1.839000,0.054102
1.840000,0.053618
1.841000,0.053137
1.842000,0.052660
1.843000,0.052187
1.844000,0.051718
1.845000,0.051252
1.846000,0.050790
1.847000,0.050332
1.848000,0.049877
1.849000,0.049427
1.850000,0.048979
1.851000,0.048536
1.852000,0.048096
1.853000,0.047660
1.854000,0.047227
1.855000,0.046798
1.856000,0.046372
1.857000,0.045950
1.858000,0.045532
1.859000,0.045117
1.860000,0.044705
1.861000,0.044297
1.862000,0.043892
1.863000,0.043491
1.864000,0.043093
1.865000,0.042699
1.866000,0.042307
1.867000,0.041920
1.868000,0.041535
1.869000,0.041154
1.870000,0.040776
1.871000,0.040402
1.872000,0.040030
1.873000,0.039662
1.874000,0.039297
1.875000,0.038936
1.876000,0.038577
1.877000,0.038222
1.878000,0.037870
1.879000,0.037521
1.880000,0.037175
1.881000,0.036832
1.882000,0.036492
1.883000,0.036155
1.884000,0.035821
1.885000,0.035491
1.886000,0.035163
1.887000,0.034838
1.888000,0.034517
1.889000,0.034198
1.890000,0.033882
1.891000,0.033569
1.892000,0.033259
1.893000,0.032952
1.894000,0.032648
1.895000,0.032346
1.896000,0.032048
1.897000,0.031752
1.898000,0.031459
1.899000,0.031169
1.900000,0.030881
1.901000,0.030596
1.902000,0.030314
1.903000,0.030035
1.904000,0.029758
1.905000,0.029484
1.906000,0.029213
1.907000,0.028944
1.908000,0.028678
1.909000,0.028415
1.910000,0.028154
1.911000,0.027895
1.912000,0.027640
1.913000,0.027386
1.914000,0.027136
1.915000,0.026887
1.916000,0.026642
1.917000,0.026398
1.918000,0.026157
1.919000,0.025919
1.920000,0.025683
1.921000,0.025449
1.922000,0.025218
1.923000,0.024989
1.924000,0.024762
1.925000,0.024538
1.926000,0.024316
1.927000,0.024096
1.928000,0.023879
1.929000,0.023664
1.930000,0.023451
1.931000,0.023240
1.932000,0.023031
1.933000,0.022825
1.934000,0.022621
1.935000,0.022419
1.936000,0.022219
1.937000,0.022021
1.938000,0.021826
1.939000,0.021632
1.940000,0.021440
1.941000,0.021251
1.942000,0.021064
1.943000,0.020878
1.944000,0.020695
1.945000,0.020513
1.946000,0.020334
1.947000,0.020156
1.948000,0.019981
1.949000,0.019807
1.950000,0.019635
1.951000,0.019466
1.952000,0.019298
1.953000,0.019131
1.954000,0.018967
1.955000,0.018805
1.956000,0.018644
1.957000,0.018485
1.958000,0.018328
1.959000,0.018173
1.960000,0.018019
1.961000,0.017867
1.962000,0.017717
1.963000,0.017568
1.964000,0.017422
1.965000,0.017276
1.966000,0.017133
1.967000,0.016991
1.968000,0.016851
1.969000,0.016712
1.970000,0.016575
1.971000,0.016439
1.972000,0.016305
1.973000,0.016173
1.974000,0.016042
1.975000,0.015912
1.976000,0.015784
1.977000,0.015658
1.978000,0.015533
1.979000,0.015409
1.980000,0.015287
1.981000,0.015166
1.982000,0.015047
1.983000,0.014929
1.984000,0.014812
1.985000,0.014697
1.986000,0.014583
1.987000,0.014470
1.988000,0.014359
1.989000,0.014249
1.990000,0.014140
1.991000,0.014033
1.992000,0.013927
1.993000,0.013821
1.994000,0.013718
1.995000,0.013615
1.996000,0.013514
1.997000,0.013413
1.998000,0.013314
1.999000,0.013216
2.000000,0.013119
2.001000,0.013024
2.002000,0.012929
2.003000,0.012836
2.004000,0.012743
2.005000,0.012652
2.006000,0.012561
2.007000,0.012472
2.008000,0.012384
2.009000,0.012296
2.010000,0.012210
2.011000,0.012125
2.012000,0.012040
2.013000,0.011957
2.014000,0.011875
2.015000,0.011793
2.016000,0.011712
2.017000,0.011633
2.018000,0.011554
2.019000,0.011476
2.020000,0.011399
2.021000,0.011323
2.022000,0.011247
2.023000,0.011173
2.024000,0.011099
2.025000,0.011026
2.026000,0.010954
2.027000,0.010883
2.028000,0.010812
2.029000,0.010743
2.030000,0.010674
2.031000,0.010605
2.032000,0.010538
2.033000,0.010471
2.034000,0.010405
2.035000,0.010339
2.036000,0.010275
2.037000,0.010211
2.038000,0.010147
2.039000,0.010084
2.040000,0.010022
2.041000,0.009961
2.042000,0.009900
2.043000,0.009840
2.044000,0.009780
2.045000,0.009721
2.046000,0.009663
2.047000,0.009605
2.048000,0.009548
2.049000,0.009491
2.050000,0.009435
2.051000,0.009379
2.052000,0.009324
2.053000,0.009270
2.054000,0.009216
2.055000,0.009162
2.056000,0.009109
2.057000,0.009057
2.058000,0.009005
2.059000,0.008953
2.060000,0.008902
2.061000,0.008851
2.062000,0.008801
2.063000,0.008752
2.064000,0.008702
2.065000,0.008654
2.066000,0.008605
2.067000,0.008557
2.068000,0.008510
2.069000,0.008463
2.070000,0.008416
2.071000,0.008370
2.072000,0.008324
2.073000,0.008278
2.074000,0.008233
2.075000,0.008188
2.076000,0.008144
2.077000,0.008100
2.078000,0.008056
2.079000,0.008013
2.080000,0.007970
2.081000,0.007927
2.082000,0.007885
2.083000,0.007843
2.084000,0.007801
2.085000,0.007760
2.086000,0.007719
2.087000,0.007678
2.088000,0.007638
2.089000,0.007598
2.090000,0.007558
2.091000,0.007519
2.092000,0.007479
2.093000,0.007440
2.094000,0.007402
2.095000,0.007363
2.096000,0.007325
2.097000,0.007288
2.098000,0.007250
2.099000,0.007213
2.100000,0.007176
2.101000,0.007139
2.102000,0.007102
2.103000,0.007066
2.104000,0.007030
2.105000,0.006994
2.106000,0.006959
2.107000,0.006924
2.108000,0.006889
2.109000,0.006854
2.110000,0.006819
2.111000,0.006785
2.112000,0.006751
2.113000,0.006717
2.114000,0.006683
2.115000,0.006649
2.116000,0.006616
2.117000,0.006583
2.118000,0.006550
2.119000,0.006518
2.120000,0.006485
2.121000,0.006453
2.122000,0.006421
2.123000,0.006389
2.124000,0.006358
2.125000,0.006326
2.126000,0.006295
2.127000,0.006264
2.128000,0.006233
2.129000,0.006202
2.130000,0.006172
2.131000,0.006141
2.132000,0.006111
2.133000,0.006081
2.134000,0.006052
2.135000,0.006022
2.136000,0.005993
2.137000,0.005963
2.138000,0.005934
2.139000,0.005906
2.140000,0.005877
2.141000,0.005848
2.142000,0.005820
2.143000,0.005792
2.144000,0.005764
2.145000,0.005736
2.146000,0.005708
2.147000,0.005681
2.148000,0.005654
2.149000,0.005626
2.150000,0.005599
2.151000,0.005572
2.152000,0.005546
2.153000,0.005519
2.154000,0.005493
2.155000,0.005467
2.156000,0.005441
2.157000,0.005415
2.158000,0.005389
2.159000,0.005363
2.160000,0.005338
2.161000,0.005313
2.162000,0.005288
2.163000,0.005263
2.164000,0.005238
2.165000,0.005213
2.166000,0.005189
2.167000,0.005164
2.168000,0.005140
2.169000,0.005116
2.170000,0.005092
2.171000,0.005069
2.172000,0.005045
2.173000,0.005022
2.174000,0.004998
2.175000,0.004975
2.176000,0.004952
2.177000,0.004929
2.178000,0.004907
2.179000,0.004884
2.180000,0.004862
2.181000,0.004839
2.182000,0.004817
2.183000,0.004795
2.184000,0.004774
2.185000,0.004752
2.186000,0.004730
2.187000,0.004709
2.188000,0.004688
2.189000,0.004667
2.190000,0.004646
2.191000,0.004625
2.192000,0.004604
2.193000,0.004584
2.194000,0.004563
2.195000,0.004543
2.196000,0.004523
2.197000,0.004503
2.198000,0.004483
2.199000,0.004464
2.200000,0.004444
2.201000,0.004425
2.202000,0.004406
2.203000,0.004386
2.204000,0.004367
2.205000,0.004349
2.206000,0.004330
2.207000,0.004311
2.208000,0.004293
2.209000,0.004275
2.210000,0.004257
2.211000,0.004239
2.212000,0.004221
2.213000,0.004203
2.214000,0.004185
2.215000,0.004168
2.216000,0.004151
2.217000,0.004133
2.218000,0.004116
2.219000,0.004099
2.220000,0.004083
2.221000,0.004066
2.222000,0.004049
2.223000,0.004033
2.224000,0.004017
2.225000,0.004001
2.226000,0.003985
2.227000,0.003969
2.228000,0.003953
2.229000,0.003938
2.230000,0.003922
2.231000,0.003907
2.232000,0.003891
2.233000,0.003876
2.234000,0.003861
2.235000,0.003847
2.236000,0.003832
2.237000,0.003817
2.238000,0.003803
2.239000,0.003788
2.240000,0.003774
2.241000,0.003760
2.242000,0.003746
2.243000,0.003732
2.244000,0.003719
2.245000,0.003705
2.246000,0.003692
2.247000,0.003678
2.248000,0.003665
2.249000,0.003652
2.250000,0.003639
2.251000,0.003626
2.252000,0.003613
2.253000,0.003600
2.254000,0.003588
2.255000,0.003575
2.256000,0.003563
2.257000,0.003551
2.258000,0.003539
2.259000,0.003527
2.260000,0.003515
2.261000,0.003503
2.262000,0.003491
2.263000,0.003480
2.264000,0.003468
2.265000,0.003457
2.266000,0.003446
2.267000,0.003435
2.268000,0.003424
